#multi:
,mass A,,mass B,,mass C,,mass D,,
t,x,y,x,y,x,y,x,y,
1.416536E1,8.808137E-2,6.338400E-2,8.676327E-2,9.348973E-2,9.959377E-2,1.259352E-1,1.163427E-1,1.428064E-1
1.418202E1,8.841769E-2,6.327699E-2,8.767839E-2,9.336390E-2,1.009034E-1,1.255885E-1,1.181161E-1,1.420726E-1
1.419869E1,8.876929E-2,6.316998E-2,8.895955E-2,9.322663E-2,1.025212E-1,1.253189E-1,1.200731E-1,1.411553E-1
1.421535E1,8.945721E-2,6.297124E-2,8.988610E-2,9.304361E-2,1.042160E-1,1.248181E-1,1.222746E-1,1.404520E-1
1.423201E1,8.974767E-2,6.287952E-2,9.097280E-2,9.265469E-2,1.065656E-1,1.242789E-1,1.248737E-1,1.391066E-1
1.424868E1,9.016042E-2,6.271136E-2,9.218533E-2,9.224289E-2,1.084916E-1,1.237011E-1,1.271669E-1,1.379753E-1
1.426534E1,9.040501E-2,6.261964E-2,9.288311E-2,9.242591E-2,1.100708E-1,1.232774E-1,1.296437E-1,1.362935E-1
1.428200E1,9.063432E-2,6.258907E-2,9.358088E-2,9.254030E-2,1.120738E-1,1.230463E-1,1.313254E-1,1.348870E-1
1.429866E1,9.071075E-2,6.260435E-2,9.395837E-2,9.272332E-2,1.135760E-1,1.225456E-1,1.334964E-1,1.337556E-1
1.431533E1,9.072604E-2,6.261964E-2,9.410693E-2,9.239999E-2,1.145005E-1,1.223144E-1,1.346277E-1,1.325937E-1
1.433199E1,9.084834E-2,6.265021E-2,9.472462E-2,9.236567E-2,1.158486E-1,1.216981E-1,1.359425E-1,1.318904E-1
1.434865E1,9.087891E-2,6.266550E-2,9.559969E-2,9.227988E-2,1.173508E-1,1.208893E-1,1.381441E-1,1.296583E-1
1.436531E1,9.118466E-2,6.268079E-2,9.659487E-2,9.193672E-2,1.193339E-1,1.199751E-1,1.405291E-1,1.271204E-1
1.438198E1,9.141396E-2,6.268079E-2,9.747141E-2,9.186517E-2,1.207900E-1,1.190287E-1,1.420885E-1,1.256833E-1
1.439864E1,9.225475E-2,6.251263E-2,9.824313E-2,9.184701E-2,1.228770E-1,1.180580E-1,1.439843E-1,1.240627E-1
1.441530E1,9.257578E-2,6.246677E-2,9.925999E-2,9.153832E-2,1.247213E-1,1.170388E-1,1.462164E-1,1.219223E-1
1.443197E1,9.285095E-2,6.242091E-2,9.992276E-2,9.135674E-2,1.260802E-1,1.160681E-1,1.472560E-1,1.199654E-1
1.444863E1,9.314141E-2,6.232919E-2,1.003313E-1,9.124779E-2,1.275997E-1,1.147229E-1,1.486932E-1,1.179779E-1
1.446529E1,9.337071E-2,6.217631E-2,1.008397E-1,9.096634E-2,1.286040E-1,1.136656E-1,1.497022E-1,1.159904E-1
1.448195E1,9.352358E-2,6.187057E-2,1.009759E-1,9.109345E-2,1.292835E-1,1.129376E-1,1.505584E-1,1.135442E-1
1.449862E1,9.334014E-2,6.190115E-2,1.009396E-1,9.132042E-2,1.300600E-1,1.118213E-1,1.510170E-1,1.107006E-1
1.451528E1,9.324842E-2,6.196229E-2,1.006218E-1,9.137490E-2,1.302542E-1,1.108992E-1,1.509559E-1,1.086213E-1
1.453194E1,9.300382E-2,6.194701E-2,1.001043E-1,9.124779E-2,1.305697E-1,1.099285E-1,1.507113E-1,1.066032E-1
1.454860E1,9.274394E-2,6.174828E-2,1.000771E-1,9.123871E-2,1.306425E-1,1.089821E-1,1.505278E-1,1.042488E-1
1.456527E1,9.256050E-2,6.168713E-2,1.000953E-1,9.125687E-2,1.308851E-1,1.083026E-1,1.505889E-1,1.031786E-1
1.458193E1,9.242291E-2,6.165655E-2,1.001679E-1,9.137490E-2,1.309579E-1,1.077930E-1,1.504361E-1,1.017415E-1
1.459859E1,9.231590E-2,6.165655E-2,9.986828E-2,9.173806E-2,1.308366E-1,1.073804E-1,1.496105E-1,1.001209E-1
1.461526E1,9.196430E-2,6.176356E-2,9.943249E-2,9.191964E-2,1.306910E-1,1.068466E-1,1.489072E-1,9.911187E-2
1.463192E1,9.187258E-2,6.187057E-2,9.904209E-2,9.243715E-2,1.304969E-1,1.063612E-1,1.481428E-1,9.736898E-2
1.464858E1,9.170442E-2,6.216103E-2,9.904209E-2,9.271860E-2,1.304726E-1,1.059487E-1,1.475312E-1,9.632936E-2
